date,year,component_id,component_label,country,value,net_mass
2020-07-01,2020,L7GQ,Portable sound and vision devices,Hong Kong,12968821.0,558599.0
2020-07-01,2020,L7GQ,Portable sound and vision devices,Japan,304235.0,4600.0
2020-07-01,2020,L7GQ,Portable sound and vision devices,South Korea,1043316.0,11056.0
2020-07-01,2020,L7GQ,Portable sound and vision devices,Taiwan,2831693.0,64127.0
2020-08-01,2020,L7GQ,Portable sound and vision devices,China,27478367.0,2242630.0
2020-08-01,2020,L7GQ,Portable sound and vision devices,Hong Kong,6435009.0,233133.0
2020-08-01,2020,L7GQ,Portable sound and vision devices,Japan,577473.0,14165.0
2020-08-01,2020,L7GQ,Portable sound and vision devices,South Korea,757770.0,11793.0
2020-08-01,2020,L7GQ,Portable sound and vision devices,Taiwan,1044778.0,45993.0
2020-09-01,2020,L7GQ,Portable sound and vision devices,China,35763498.0,2753014.0
2020-09-01,2020,L7GQ,Portable sound and vision devices,Hong Kong,8580125.0,359070.0
2020-09-01,2020,L7GQ,Portable sound and vision devices,Japan,578022.0,7841.0
2020-09-01,2020,L7GQ,Portable sound and vision devices,South Korea,1060376.0,12201.0
2020-09-01,2020,L7GQ,Portable sound and vision devices,Taiwan,986049.0,27327.0
2020-10-01,2020,L7GQ,Portable sound and vision devices,China,34788095.0,2560542.0
2020-10-01,2020,L7GQ,Portable sound and vision devices,Hong Kong,9964404.0,452262.0
2020-10-01,2020,L7GQ,Portable sound and vision devices,Japan,597590.0,15992.0
2020-10-01,2020,L7GQ,Portable sound and vision devices,South Korea,609502.0,9690.0
2020-10-01,2020,L7GQ,Portable sound and vision devices,Taiwan,1238239.0,50355.0
2020-11-01,2020,L7GQ,Portable sound and vision devices,China,35367419.0,2842158.0
2020-11-01,2020,L7GQ,Portable sound and vision devices,Hong Kong,12304246.0,625688.0
2020-11-01,2020,L7GQ,Portable sound and vision devices,Japan,582261.0,16226.0
2020-11-01,2020,L7GQ,Portable sound and vision devices,South Korea,772996.0,12013.0
2020-11-01,2020,L7GQ,Portable sound and vision devices,Taiwan,1522376.0,48839.0
2020-12-01,2020,L7GQ,Portable sound and vision devices,China,35490413.0,2781010.0
2020-12-01,2020,L7GQ,Portable sound and vision devices,Hong Kong,8870264.0,410424.0
2020-12-01,2020,L7GQ,Portable sound and vision devices,Japan,544310.0,8075.0
2020-12-01,2020,L7GQ,Portable sound and vision devices,South Korea,602892.0,10341.0
2020-12-01,2020,L7GQ,Portable sound and vision devices,Taiwan,1161136.0,22588.0
2021-01-01,2021,L7GQ,Portable sound and vision devices,China,25332643.0,2061857.0
2021-01-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,6964649.0,327843.0
2021-01-01,2021,L7GQ,Portable sound and vision devices,Japan,334368.0,5270.0
2021-01-01,2021,L7GQ,Portable sound and vision devices,South Korea,443117.0,8966.0
2021-01-01,2021,L7GQ,Portable sound and vision devices,Taiwan,635886.0,21682.0
2021-02-01,2021,L7GQ,Portable sound and vision devices,China,23268349.0,1767134.0
2021-02-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,7041869.0,273214.0
2021-02-01,2021,L7GQ,Portable sound and vision devices,Japan,446737.0,9391.0
2021-02-01,2021,L7GQ,Portable sound and vision devices,South Korea,373823.0,6204.0
2021-02-01,2021,L7GQ,Portable sound and vision devices,Taiwan,750800.0,28136.0
2021-03-01,2021,L7GQ,Portable sound and vision devices,China,23355253.0,1803524.0
2021-03-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,7466611.0,373260.0
2021-03-01,2021,L7GQ,Portable sound and vision devices,Japan,470182.0,7333.0
2021-03-01,2021,L7GQ,Portable sound and vision devices,South Korea,802526.0,23616.0
2021-03-01,2021,L7GQ,Portable sound and vision devices,Taiwan,1055011.0,37255.0
2021-04-01,2021,L7GQ,Portable sound and vision devices,China,22519868.0,1560019.0
2021-04-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,9293011.0,448656.0
2021-04-01,2021,L7GQ,Portable sound and vision devices,Japan,596523.0,10254.0
2021-04-01,2021,L7GQ,Portable sound and vision devices,South Korea,404970.0,10727.0
2021-04-01,2021,L7GQ,Portable sound and vision devices,Taiwan,1086981.0,48395.0
2021-05-01,2021,L7GQ,Portable sound and vision devices,China,21698517.0,1658776.0
2021-05-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,6261029.0,271157.0
2021-05-01,2021,L7GQ,Portable sound and vision devices,Japan,449890.0,6433.0
2021-05-01,2021,L7GQ,Portable sound and vision devices,South Korea,404826.0,11644.0
2021-05-01,2021,L7GQ,Portable sound and vision devices,Taiwan,794645.0,38594.0
2021-06-01,2021,L7GQ,Portable sound and vision devices,China,21357394.0,1630573.0
2021-06-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,8781018.0,381169.0
2021-06-01,2021,L7GQ,Portable sound and vision devices,Japan,948322.0,28197.0
2021-06-01,2021,L7GQ,Portable sound and vision devices,South Korea,425858.0,36311.0
2021-06-01,2021,L7GQ,Portable sound and vision devices,Taiwan,616737.0,19665.0
2021-07-01,2021,L7GQ,Portable sound and vision devices,China,19207414.0,1441789.0
2021-07-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,8580217.0,343989.0
2021-07-01,2021,L7GQ,Portable sound and vision devices,Japan,878822.0,10736.0
2021-07-01,2021,L7GQ,Portable sound and vision devices,South Korea,366275.0,10563.0
2021-07-01,2021,L7GQ,Portable sound and vision devices,Taiwan,993053.0,45362.0
2021-08-01,2021,L7GQ,Portable sound and vision devices,China,22800140.0,1702579.0
2021-08-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,6775585.0,267831.0
2021-08-01,2021,L7GQ,Portable sound and vision devices,Japan,457670.0,7062.0
2021-08-01,2021,L7GQ,Portable sound and vision devices,South Korea,679492.0,9297.0
2021-08-01,2021,L7GQ,Portable sound and vision devices,Taiwan,882901.0,55355.0
2021-09-01,2021,L7GQ,Portable sound and vision devices,China,28906233.0,2092952.0
2021-09-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,8792480.0,659625.0
2021-09-01,2021,L7GQ,Portable sound and vision devices,Japan,779709.0,7725.0
2021-09-01,2021,L7GQ,Portable sound and vision devices,South Korea,646812.0,23826.0
2021-09-01,2021,L7GQ,Portable sound and vision devices,Taiwan,887768.0,50355.0
2021-10-01,2021,L7GQ,Portable sound and vision devices,China,30196275.0,2115435.0
2021-10-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,8506588.0,417382.0
2021-10-01,2021,L7GQ,Portable sound and vision devices,Japan,702641.0,6011.0
2021-10-01,2021,L7GQ,Portable sound and vision devices,South Korea,1079492.0,60335.0
2021-10-01,2021,L7GQ,Portable sound and vision devices,Taiwan,788414.0,20378.0
2021-11-01,2021,L7GQ,Portable sound and vision devices,China,34021280.0,2608585.0
2021-11-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,13670377.0,591078.0
2021-11-01,2021,L7GQ,Portable sound and vision devices,Japan,863427.0,8302.0
2021-11-01,2021,L7GQ,Portable sound and vision devices,South Korea,730720.0,35570.0
2021-11-01,2021,L7GQ,Portable sound and vision devices,Taiwan,1224664.0,49153.0
2021-12-01,2021,L7GQ,Portable sound and vision devices,China,29058022.0,1939405.0
2021-12-01,2021,L7GQ,Portable sound and vision devices,Hong Kong,14799929.0,617584.0
2021-12-01,2021,L7GQ,Portable sound and vision devices,Japan,477192.0,4229.0
2021-12-01,2021,L7GQ,Portable sound and vision devices,South Korea,282878.0,8939.0
2021-12-01,2021,L7GQ,Portable sound and vision devices,Taiwan,1889832.0,85201.0
2022-01-01,2022,L7GQ,Portable sound and vision devices,China,31002317.0,2255260.0
2022-01-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,8726533.0,296434.0
2022-01-01,2022,L7GQ,Portable sound and vision devices,Japan,609247.0,5336.0
2022-01-01,2022,L7GQ,Portable sound and vision devices,South Korea,376499.0,9782.0
2022-01-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1223649.0,62864.0
2022-02-01,2022,L7GQ,Portable sound and vision devices,China,21287281.0,1457366.0
2022-02-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,5505964.0,221162.0
2022-02-01,2022,L7GQ,Portable sound and vision devices,Japan,500096.0,3650.0
2022-02-01,2022,L7GQ,Portable sound and vision devices,South Korea,555736.0,16996.0
2022-02-01,2022,L7GQ,Portable sound and vision devices,Taiwan,960059.0,31793.0
2022-03-01,2022,L7GQ,Portable sound and vision devices,China,29291971.0,1821632.0
2022-03-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,6470124.0,323158.0
2022-03-01,2022,L7GQ,Portable sound and vision devices,Japan,609574.0,6511.0
2022-03-01,2022,L7GQ,Portable sound and vision devices,South Korea,529367.0,13089.0
2022-03-01,2022,L7GQ,Portable sound and vision devices,Taiwan,984697.0,50970.0
2022-04-01,2022,L7GQ,Portable sound and vision devices,China,21258873.0,1081490.0
2022-04-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,5618507.0,161947.0
2022-04-01,2022,L7GQ,Portable sound and vision devices,Japan,387857.0,5364.0
2022-04-01,2022,L7GQ,Portable sound and vision devices,South Korea,524245.0,12122.0
2022-04-01,2022,L7GQ,Portable sound and vision devices,Taiwan,610512.0,25096.0
2022-05-01,2022,L7GQ,Portable sound and vision devices,China,25003185.0,1534133.0
2022-05-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,6430959.0,281530.0
2022-05-01,2022,L7GQ,Portable sound and vision devices,Japan,686335.0,5898.0
2022-05-01,2022,L7GQ,Portable sound and vision devices,South Korea,414044.0,5375.0
2022-05-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1096031.0,41236.0
2022-06-01,2022,L7GQ,Portable sound and vision devices,China,26405598.0,1462246.0
2022-06-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,6729926.0,188896.0
2022-06-01,2022,L7GQ,Portable sound and vision devices,Japan,682417.0,9419.0
2022-06-01,2022,L7GQ,Portable sound and vision devices,South Korea,670400.0,13573.0
2022-06-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1031978.0,46957.0
2022-07-01,2022,L7GQ,Portable sound and vision devices,China,20761198.0,1154128.0
2022-07-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,3723245.0,112683.0
2022-07-01,2022,L7GQ,Portable sound and vision devices,Japan,456693.0,5613.0
2022-07-01,2022,L7GQ,Portable sound and vision devices,South Korea,480997.0,8432.0
2022-07-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1345938.0,52133.0
2022-08-01,2022,L7GQ,Portable sound and vision devices,China,29570589.0,2926375.0
2022-08-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,5943292.0,156600.0
2022-08-01,2022,L7GQ,Portable sound and vision devices,Japan,582897.0,10602.0
2022-08-01,2022,L7GQ,Portable sound and vision devices,South Korea,382139.0,10635.0
2022-08-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1236996.0,59087.0
2022-09-01,2022,L7GQ,Portable sound and vision devices,China,36085027.0,2120649.0
2022-09-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,6195446.0,151599.0
2022-09-01,2022,L7GQ,Portable sound and vision devices,Japan,675241.0,17684.0
2022-09-01,2022,L7GQ,Portable sound and vision devices,South Korea,851188.0,14347.0
2022-09-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1055651.0,55010.0
2022-10-01,2022,L7GQ,Portable sound and vision devices,China,39843463.0,2074691.0
2022-10-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,5780587.0,137291.0
2022-10-01,2022,L7GQ,Portable sound and vision devices,Japan,586342.0,6572.0
2022-10-01,2022,L7GQ,Portable sound and vision devices,South Korea,547925.0,15037.0
2022-10-01,2022,L7GQ,Portable sound and vision devices,Taiwan,1073085.0,45865.0
2022-11-01,2022,L7GQ,Portable sound and vision devices,China,44036551.0,2296209.0
2022-11-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,4332988.0,81552.0
2022-11-01,2022,L7GQ,Portable sound and vision devices,Japan,582030.0,8846.0
2022-11-01,2022,L7GQ,Portable sound and vision devices,South Korea,889137.0,15075.0
2022-11-01,2022,L7GQ,Portable sound and vision devices,Taiwan,636538.0,21482.0
2022-12-01,2022,L7GQ,Portable sound and vision devices,China,28640717.0,1656067.0
2022-12-01,2022,L7GQ,Portable sound and vision devices,Hong Kong,2689455.0,83837.0
2022-12-01,2022,L7GQ,Portable sound and vision devices,Japan,870364.0,13029.0
2022-12-01,2022,L7GQ,Portable sound and vision devices,South Korea,189791.0,3507.0
2022-12-01,2022,L7GQ,Portable sound and vision devices,Taiwan,811497.0,26301.0
2023-01-01,2023,L7GQ,Portable sound and vision devices,China,21195781.0,1251779.0
2023-01-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2080009.0,55997.0
2023-01-01,2023,L7GQ,Portable sound and vision devices,Japan,422797.0,6425.0
2023-01-01,2023,L7GQ,Portable sound and vision devices,South Korea,398071.0,6200.0
2023-01-01,2023,L7GQ,Portable sound and vision devices,Taiwan,761625.0,23371.0
2023-02-01,2023,L7GQ,Portable sound and vision devices,China,25364718.0,1458762.0
2023-02-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,3462956.0,77464.0
2023-02-01,2023,L7GQ,Portable sound and vision devices,Japan,674219.0,10625.0
2023-02-01,2023,L7GQ,Portable sound and vision devices,South Korea,271844.0,4466.0
2023-02-01,2023,L7GQ,Portable sound and vision devices,Taiwan,749556.0,35513.0
2023-03-01,2023,L7GQ,Portable sound and vision devices,China,20829410.0,1060645.0
2023-03-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2408069.0,36300.0
2023-03-01,2023,L7GQ,Portable sound and vision devices,Japan,668410.0,9639.0
2023-03-01,2023,L7GQ,Portable sound and vision devices,South Korea,256604.0,4491.0
2023-03-01,2023,L7GQ,Portable sound and vision devices,Taiwan,480610.0,11562.0
2023-04-01,2023,L7GQ,Portable sound and vision devices,China,19362002.0,1025201.0
2023-04-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2973081.0,59293.0
2023-04-01,2023,L7GQ,Portable sound and vision devices,Japan,667925.0,6116.0
2023-04-01,2023,L7GQ,Portable sound and vision devices,South Korea,373387.0,7944.0
2023-04-01,2023,L7GQ,Portable sound and vision devices,Taiwan,374921.0,6796.0
2023-05-01,2023,L7GQ,Portable sound and vision devices,China,29206828.0,1436984.0
2023-05-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2888697.0,70203.0
2023-05-01,2023,L7GQ,Portable sound and vision devices,Japan,492979.0,6254.0
2023-05-01,2023,L7GQ,Portable sound and vision devices,South Korea,378761.0,6070.0
2023-05-01,2023,L7GQ,Portable sound and vision devices,Taiwan,874736.0,27701.0
2023-06-01,2023,L7GQ,Portable sound and vision devices,China,29730509.0,1578095.0
2023-06-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,3628236.0,83083.0
2023-06-01,2023,L7GQ,Portable sound and vision devices,Japan,444103.0,10129.0
2023-06-01,2023,L7GQ,Portable sound and vision devices,South Korea,368734.0,6993.0
2023-06-01,2023,L7GQ,Portable sound and vision devices,Taiwan,555546.0,17139.0
2023-07-01,2023,L7GQ,Portable sound and vision devices,China,28666390.0,1574493.0
2023-07-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2990941.0,66167.0
2023-07-01,2023,L7GQ,Portable sound and vision devices,Japan,1028893.0,13305.0
2023-07-01,2023,L7GQ,Portable sound and vision devices,South Korea,165298.0,3635.0
2023-07-01,2023,L7GQ,Portable sound and vision devices,Taiwan,993767.0,45582.0
2023-08-01,2023,L7GQ,Portable sound and vision devices,China,30592083.0,1598541.0
2023-08-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,3650682.0,99804.0
2023-08-01,2023,L7GQ,Portable sound and vision devices,Japan,1109991.0,25204.0
2023-08-01,2023,L7GQ,Portable sound and vision devices,South Korea,703680.0,15029.0
2023-08-01,2023,L7GQ,Portable sound and vision devices,Taiwan,740747.0,32490.0
2023-09-01,2023,L7GQ,Portable sound and vision devices,China,37964821.0,2001435.0
2023-09-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2924018.0,74167.0
2023-09-01,2023,L7GQ,Portable sound and vision devices,Japan,575324.0,9607.0
2023-09-01,2023,L7GQ,Portable sound and vision devices,South Korea,809480.0,13185.0
2023-09-01,2023,L7GQ,Portable sound and vision devices,Taiwan,514691.0,25667.0
2023-10-01,2023,L7GQ,Portable sound and vision devices,China,44515744.0,2406663.0
2023-10-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,5775535.0,97237.0
2023-10-01,2023,L7GQ,Portable sound and vision devices,Japan,2482898.0,49978.0
2023-10-01,2023,L7GQ,Portable sound and vision devices,South Korea,823384.0,18109.0
2023-10-01,2023,L7GQ,Portable sound and vision devices,Taiwan,467730.0,16845.0
2023-11-01,2023,L7GQ,Portable sound and vision devices,China,32963636.0,2060912.0
2023-11-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,3617067.0,87580.0
2023-11-01,2023,L7GQ,Portable sound and vision devices,Japan,1241560.0,23219.0
2023-11-01,2023,L7GQ,Portable sound and vision devices,South Korea,562278.0,10482.0
2023-11-01,2023,L7GQ,Portable sound and vision devices,Taiwan,1066131.0,33220.0
2023-12-01,2023,L7GQ,Portable sound and vision devices,China,24902898.0,1472887.0
2023-12-01,2023,L7GQ,Portable sound and vision devices,Hong Kong,2923619.0,66028.0
2023-12-01,2023,L7GQ,Portable sound and vision devices,Japan,712841.0,13352.0
2023-12-01,2023,L7GQ,Portable sound and vision devices,South Korea,315122.0,9683.0
2023-12-01,2023,L7GQ,Portable sound and vision devices,Taiwan,390623.0,27434.0
2024-01-01,2024,L7GQ,Portable sound and vision devices,China,23719625.0,1287861.0
2024-01-01,2024,L7GQ,Portable sound and vision devices,Hong Kong,4380901.0,91715.0
2024-01-01,2024,L7GQ,Portable sound and vision devices,Japan,1012309.0,15278.0
2024-01-01,2024,L7GQ,Portable sound and vision devices,South Korea,316168.0,8605.0
2024-01-01,2024,L7GQ,Portable sound and vision devices,Taiwan,482259.0,7243.0
2024-02-01,2024,L7GQ,Portable sound and vision devices,China,20398708.0,1394555.0
2024-02-01,2024,L7GQ,Portable sound and vision devices,Hong Kong,2328008.0,40753.0
2024-02-01,2024,L7GQ,Portable sound and vision devices,Japan,361484.0,3718.0
2024-02-01,2024,L7GQ,Portable sound and vision devices,South Korea,263840.0,5972.0
2024-02-01,2024,L7GQ,Portable sound and vision devices,Taiwan,419973.0,19337.0
2024-03-01,2024,L7GQ,Portable sound and vision devices,China,29040193.0,1741569.0
2024-03-01,2024,L7GQ,Portable sound and vision devices,Hong Kong,3351048.0,84708.0
2024-03-01,2024,L7GQ,Portable sound and vision devices,Japan,622452.0,10732.0
2024-03-01,2024,L7GQ,Portable sound and vision devices,South Korea,607141.0,15128.0
2024-03-01,2024,L7GQ,Portable sound and vision devices,Taiwan,857545.0,29937.0
2024-04-01,2024,L7GQ,Portable sound and vision devices,China,22852183.0,1222228.0
